,road_link_id,time_period,volume,travel_time
t2277,0,t2277,795.9562500000179,72.39043313229928
t2278,0,t2278,795.9562500000179,72.39043313229928
t2279,0,t2279,795.9562500000179,72.39043313229928
t2280,0,t2280,795.9562500000179,72.39043313229928
t2281,0,t2281,795.9562500000179,72.39043313229928
t2282,0,t2282,795.9562500000179,72.39043313229928
t2283,0,t2283,795.9562500000179,72.39043313229928
t2284,0,t2284,795.9562500000179,72.39043313229928
t2285,0,t2285,795.9562500000179,72.39043313229928
t2286,0,t2286,795.9562500000179,72.39043313229928
t2287,0,t2287,795.9562500000179,72.39043313229928
t2288,0,t2288,795.9562500000179,72.39043313229928
t2289,0,t2289,795.9562500000179,72.39043313229928
t2290,0,t2290,795.9562500000179,72.39043313229928
t2291,0,t2291,795.9562500000179,72.39043313229928
t2292,0,t2292,795.9562500000179,72.39043313229928
t2293,0,t2293,795.9562500000179,72.39043313229928
t2294,0,t2294,795.9562500000179,72.39043313229928
t2295,0,t2295,795.9562500000179,72.39043313229928
t2296,0,t2296,795.9562500000179,72.39043313229928
t2297,0,t2297,795.9562500000179,72.39043313229928
t2298,0,t2298,795.9562500000179,72.39043313229928
t2299,0,t2299,795.9562500000179,72.39043313229928
t2300,0,t2300,795.9562500000179,72.39043313229928
t2301,0,t2301,795.9562500000179,72.39043313229928
t2302,0,t2302,795.9562500000179,72.39043313229928
t2303,0,t2303,795.9562500000179,72.39043313229928
t2304,0,t2304,795.9562500000179,72.39043313229928
t2305,0,t2305,795.9562500000179,72.39043313229928
t2306,0,t2306,795.9562500000179,72.39043313229928
t2307,0,t2307,795.9562500000179,72.39043313229928
t2308,0,t2308,795.9562500000179,72.39043313229928
t2309,0,t2309,795.9562500000179,72.39043313229928
t2310,0,t2310,795.9562500000179,72.39043313229928
t2311,0,t2311,795.9562500000179,72.39043313229928
t2312,0,t2312,795.9562500000179,72.39043313229928
t2313,0,t2313,795.9562500000179,72.39043313229928
t2314,0,t2314,795.9562500000179,72.39043313229928
t2315,0,t2315,795.9562500000179,72.39043313229928
t2316,0,t2316,795.9562500000179,72.39043313229928
t2317,0,t2317,795.9562500000179,72.39043313229928
t2318,0,t2318,795.9562500000179,72.39043313229928
t2319,0,t2319,795.9562500000179,72.39043313229928
t2320,0,t2320,795.9562500000179,72.39043313229928
t2321,0,t2321,795.9562500000179,72.39043313229928
t2322,0,t2322,795.9562500000179,72.39043313229928
t2323,0,t2323,795.9562500000179,72.39043313229928
t2324,0,t2324,795.9562500000179,72.39043313229928
t2325,0,t2325,795.9562500000179,72.39043313229928
t2326,0,t2326,795.9562500000179,72.39043313229928
t2327,0,t2327,795.9562500000179,72.39043313229928
t2328,0,t2328,795.9562500000179,72.39043313229928
t2329,0,t2329,795.9562500000179,72.39043313229928
t2330,0,t2330,795.9562500000179,72.39043313229928
t2331,0,t2331,795.9562500000179,72.39043313229928
t2332,0,t2332,795.9562500000179,72.39043313229928
t2333,0,t2333,795.9562500000179,72.39043313229928
t2334,0,t2334,795.9562500000179,72.39043313229928
t2335,0,t2335,795.9562500000179,72.39043313229928
t2336,0,t2336,795.9562500000179,72.39043313229928
t2337,0,t2337,795.9562500000179,72.39043313229928
t2338,0,t2338,795.9562500000179,72.39043313229928
t2339,0,t2339,795.9562500000179,72.39043313229928
t2340,0,t2340,795.9562500000179,72.39043313229928
t2341,0,t2341,795.9562500000179,72.39043313229928
t2342,0,t2342,795.9562500000179,72.39043313229928
t2343,0,t2343,795.9562500000179,72.39043313229928
t2344,0,t2344,795.9562500000179,72.39043313229928
t2345,0,t2345,795.9562500000179,72.39043313229928
t2346,0,t2346,795.9562500000179,72.39043313229928
t2347,0,t2347,795.9562500000179,72.39043313229928
t2348,0,t2348,795.9562500000179,72.39043313229928
t2349,0,t2349,795.9562500000179,72.39043313229928
t2350,0,t2350,795.9562500000179,72.39043313229928
t2351,0,t2351,795.9562500000179,72.39043313229928
t2352,0,t2352,795.9562500000179,72.39043313229928
t2353,0,t2353,795.9562500000179,72.39043313229928
t2354,0,t2354,795.9562500000179,72.39043313229928
t2355,0,t2355,795.9562500000179,72.39043313229928
t2356,0,t2356,795.9562500000179,72.39043313229928
t2357,0,t2357,795.9562500000179,72.39043313229928
t2358,0,t2358,795.9562500000179,72.39043313229928
t2359,0,t2359,795.9562500000179,72.39043313229928
t2360,0,t2360,795.9562500000179,72.39043313229928
t2361,0,t2361,795.9562500000179,72.39043313229928
t2362,0,t2362,795.9562500000179,72.39043313229928
t2363,0,t2363,795.9562500000179,72.39043313229928
t2364,0,t2364,795.9562500000179,72.39043313229928
t2365,0,t2365,795.9562500000179,72.39043313229928
t2366,0,t2366,795.9562500000179,72.39043313229928
t2367,0,t2367,795.9562500000179,72.39043313229928
t2368,0,t2368,795.9562500000179,72.39043313229928
t2369,0,t2369,795.9562500000179,72.39043313229928
t2370,0,t2370,795.9562500000179,72.39043313229928
t2371,0,t2371,795.9562500000179,72.39043313229928
t2372,0,t2372,795.9562500000179,72.39043313229928
t2373,0,t2373,795.9562500000179,72.39043313229928
t2374,0,t2374,795.9562500000179,72.39043313229928
t2375,0,t2375,795.9562500000179,72.39043313229928
t2376,0,t2376,795.9562500000179,72.39043313229928
t2377,0,t2377,795.9562500000179,72.39043313229928
t2378,0,t2378,795.9562500000179,72.39043313229928
t2379,0,t2379,795.9562500000179,72.39043313229928
t2380,0,t2380,795.9562500000179,72.39043313229928
t2381,0,t2381,795.9562500000179,72.39043313229928
t2382,0,t2382,795.9562500000179,72.39043313229928
t2383,0,t2383,795.9562500000179,72.39043313229928
t2384,0,t2384,795.9562500000179,72.39043313229928
t2385,0,t2385,795.9562500000179,72.39043313229928
t2386,0,t2386,795.9562500000179,72.39043313229928
t2387,0,t2387,795.9562500000179,72.39043313229928
t2388,0,t2388,795.9562500000179,72.39043313229928
t2389,0,t2389,795.9562500000179,72.39043313229928
t2390,0,t2390,795.9562500000179,72.39043313229928
t2391,0,t2391,795.9562500000179,72.39043313229928
t2392,0,t2392,795.9562500000179,72.39043313229928
t2393,0,t2393,795.9562500000179,72.39043313229928
t2394,0,t2394,795.9562500000179,72.39043313229928
t2395,0,t2395,795.9562500000179,72.39043313229928
t2396,0,t2396,795.9562500000179,72.39043313229928
t2397,0,t2397,795.9562500000179,72.39043313229928
t2398,0,t2398,795.9562500000179,72.39043313229928
t2399,0,t2399,795.9562500000179,72.39043313229928
t2400,0,t2400,795.9562500000179,72.39043313229928
t2401,0,t2401,795.9562500000179,72.39043313229928
t2402,0,t2402,795.9562500000179,72.39043313229928
t2403,0,t2403,795.9562500000179,72.39043313229928
t2404,0,t2404,795.9562500000179,72.39043313229928
t2405,0,t2405,795.9562500000179,72.39043313229928
t2406,0,t2406,795.9562500000179,72.39043313229928
t2407,0,t2407,795.9562500000179,72.39043313229928
t2408,0,t2408,795.9562500000179,72.39043313229928
t2409,0,t2409,795.9562500000179,72.39043313229928
t2410,0,t2410,795.9562500000179,72.39043313229928
t2411,0,t2411,795.9562500000179,72.39043313229928
t2412,0,t2412,795.9562500000179,72.39043313229928
t2413,0,t2413,795.9562500000179,72.39043313229928
t2414,0,t2414,795.9562500000179,72.39043313229928
t2415,0,t2415,795.9562500000179,72.39043313229928
t2416,0,t2416,795.9562500000179,72.39043313229928
t2417,0,t2417,795.9562500000179,72.39043313229928
t2418,0,t2418,795.9562500000179,72.39043313229928
t2419,0,t2419,795.9562500000179,72.39043313229928
t2420,0,t2420,795.9562500000179,72.39043313229928
t2421,0,t2421,795.9562500000179,72.39043313229928
t2422,0,t2422,795.9562500000179,72.39043313229928
t2423,0,t2423,795.9562500000179,72.39043313229928
t2424,0,t2424,795.9562500000179,72.39043313229928
t2425,0,t2425,795.9562500000179,72.39043313229928
t2426,0,t2426,795.9562500000179,72.39043313229928
t2427,0,t2427,795.9562500000179,72.39043313229928
t2428,0,t2428,795.9562500000179,72.39043313229928
t2429,0,t2429,795.9562500000179,72.39043313229928
t2430,0,t2430,795.9562500000179,72.39043313229928
t2431,0,t2431,795.9562500000179,72.39043313229928
t2432,0,t2432,795.9562500000179,72.39043313229928
t2433,0,t2433,795.9562500000179,72.39043313229928
t2434,0,t2434,795.9562500000179,72.39043313229928
t2435,0,t2435,795.9562500000179,72.39043313229928
t2436,0,t2436,795.9562500000179,72.39043313229928
t2437,0,t2437,795.9562500000179,72.39043313229928
t2438,0,t2438,795.9562500000179,72.39043313229928
t2439,0,t2439,795.9562500000179,72.39043313229928
t2440,0,t2440,795.9562500000179,72.39043313229928
t2441,0,t2441,795.9562500000179,72.39043313229928
t2442,0,t2442,795.9562500000179,72.39043313229928
t2443,0,t2443,795.9562500000179,72.39043313229928
t2444,0,t2444,795.9562500000179,72.39043313229928
t2445,0,t2445,795.9562500000179,72.39043313229928
t2446,0,t2446,795.9562500000179,72.39043313229928
t2447,0,t2447,795.9562500000179,72.39043313229928
t2448,0,t2448,795.9562500000179,72.39043313229928
t2449,0,t2449,795.9562500000179,72.39043313229928
t2450,0,t2450,795.9562500000179,72.39043313229928
t2451,0,t2451,795.9562500000179,72.39043313229928
t2452,0,t2452,795.9562500000179,72.39043313229928
t2453,0,t2453,795.9562500000179,72.39043313229928
t2454,0,t2454,795.9562500000179,72.39043313229928
t2455,0,t2455,795.9562500000179,72.39043313229928
t2456,0,t2456,795.9562500000179,72.39043313229928
t2457,0,t2457,795.9562500000179,72.39043313229928
t2458,0,t2458,795.9562500000179,72.39043313229928
t2459,0,t2459,795.9562500000179,72.39043313229928
t2460,0,t2460,795.9562500000179,72.39043313229928
t2461,0,t2461,795.9562500000179,72.39043313229928
t2462,0,t2462,795.9562500000179,72.39043313229928
t2463,0,t2463,795.9562500000179,72.39043313229928
t2464,0,t2464,795.9562500000179,72.39043313229928
t2465,0,t2465,795.9562500000179,72.39043313229928
t2466,0,t2466,795.9562500000179,72.39043313229928
t2467,0,t2467,795.9562500000179,72.39043313229928
t2468,0,t2468,795.9562500000179,72.39043313229928
t2469,0,t2469,795.9562500000179,72.39043313229928
t2470,0,t2470,795.9562500000179,72.39043313229928
t2471,0,t2471,795.9562500000179,72.39043313229928
t2472,0,t2472,795.9562500000179,72.39043313229928
t2473,0,t2473,795.9562500000179,72.39043313229928
t2474,0,t2474,795.9562500000179,72.39043313229928
t2475,0,t2475,795.9562500000179,72.39043313229928
t2476,0,t2476,795.9562500000179,72.39043313229928
t2477,0,t2477,795.9562500000179,72.39043313229928
t2478,0,t2478,795.9562500000179,72.39043313229928
t2479,0,t2479,795.9562500000179,72.39043313229928
t2480,0,t2480,795.9562500000179,72.39043313229928
t2481,0,t2481,795.9562500000179,72.39043313229928
t2482,0,t2482,795.9562500000179,72.39043313229928
t2483,0,t2483,795.9562500000179,72.39043313229928
t2484,0,t2484,795.9562500000179,72.39043313229928
t2485,0,t2485,795.9562500000179,72.39043313229928
t2486,0,t2486,795.9562500000179,72.39043313229928
t2487,0,t2487,795.9562500000179,72.39043313229928
t2488,0,t2488,795.9562500000179,72.39043313229928
t2489,0,t2489,795.9562500000179,72.39043313229928
t2490,0,t2490,795.9562500000179,72.39043313229928
t2491,0,t2491,795.9562500000179,72.39043313229928
t2492,0,t2492,795.9562500000179,72.39043313229928
t2493,0,t2493,795.9562500000179,72.39043313229928
t2494,0,t2494,795.9562500000179,72.39043313229928
t2495,0,t2495,795.9562500000179,72.39043313229928
t2496,0,t2496,795.9562500000179,72.39043313229928
t2497,0,t2497,795.9562500000179,72.39043313229928
t2498,0,t2498,795.9562500000179,72.39043313229928
t2499,0,t2499,795.9562500000179,72.39043313229928
t2500,0,t2500,795.9562500000179,72.39043313229928
t2501,0,t2501,795.9562500000179,72.39043313229928
t2502,0,t2502,795.9562500000179,72.39043313229928
t2503,0,t2503,795.9562500000179,72.39043313229928
t2504,0,t2504,795.9562500000179,72.39043313229928
t2505,0,t2505,795.9562500000179,72.39043313229928
t2506,0,t2506,795.9562500000179,72.39043313229928
t2507,0,t2507,795.9562500000179,72.39043313229928
t2508,0,t2508,795.9562500000179,72.39043313229928
t2509,0,t2509,795.9562500000179,72.39043313229928
t2510,0,t2510,795.9562500000179,72.39043313229928
t2511,0,t2511,795.9562500000179,72.39043313229928
t2512,0,t2512,795.9562500000179,72.39043313229928
t2513,0,t2513,795.9562500000179,72.39043313229928
t2514,0,t2514,795.9562500000179,72.39043313229928
t2515,0,t2515,795.9562500000179,72.39043313229928
t2516,0,t2516,795.9562500000179,72.39043313229928
t2517,0,t2517,795.9562500000179,72.39043313229928
t2518,0,t2518,795.9562500000179,72.39043313229928
t2519,0,t2519,795.9562500000179,72.39043313229928
t2520,0,t2520,795.9562500000179,72.39043313229928
t2521,0,t2521,795.9562500000179,72.39043313229928
t2522,0,t2522,795.9562500000179,72.39043313229928
t2523,0,t2523,795.9562500000179,72.39043313229928
t2524,0,t2524,795.9562500000179,72.39043313229928
t2525,0,t2525,795.9562500000179,72.39043313229928
t2526,0,t2526,795.9562500000179,72.39043313229928
t2527,0,t2527,795.9562500000179,72.39043313229928
t2528,0,t2528,795.9562500000179,72.39043313229928
t2529,0,t2529,795.9562500000179,72.39043313229928
t2530,0,t2530,795.9562500000179,72.39043313229928
t2531,0,t2531,795.9562500000179,72.39043313229928
t2532,0,t2532,795.9562500000179,72.39043313229928
t2533,0,t2533,795.9562500000179,72.39043313229928
t2534,0,t2534,795.9562500000179,72.39043313229928
t2535,0,t2535,795.9562500000179,72.39043313229928
t2536,0,t2536,795.9562500000179,72.39043313229928
t2537,0,t2537,795.9562500000179,72.39043313229928
t2538,0,t2538,795.9562500000179,72.39043313229928
t2539,0,t2539,795.9562500000179,72.39043313229928
t2540,0,t2540,795.9562500000179,72.39043313229928
t2541,0,t2541,795.9562500000179,72.39043313229928
t2542,0,t2542,795.9562500000179,72.39043313229928
t2543,0,t2543,795.9562500000179,72.39043313229928
t2544,0,t2544,795.9562500000179,72.39043313229928
t2545,0,t2545,795.9562500000179,72.39043313229928
t2546,0,t2546,795.9562500000179,72.39043313229928
t2547,0,t2547,795.9562500000179,72.39043313229928
t2548,0,t2548,795.9562500000179,72.39043313229928
t2549,0,t2549,795.9562500000179,72.39043313229928
t2550,0,t2550,795.9562500000179,72.39043313229928
t2551,0,t2551,795.9562500000179,72.39043313229928
t2552,0,t2552,795.9562500000179,72.39043313229928
t2553,0,t2553,795.9562500000179,72.39043313229928
t2554,0,t2554,795.9562500000179,72.39043313229928
t2555,0,t2555,795.9562500000179,72.39043313229928
t2556,0,t2556,795.9562500000179,72.39043313229928
t2557,0,t2557,795.9562500000179,72.39043313229928
t2558,0,t2558,795.9562500000179,72.39043313229928
t2559,0,t2559,795.9562500000179,72.39043313229928
t2560,0,t2560,795.9562500000179,72.39043313229928
t2561,0,t2561,795.9562500000179,72.39043313229928
t2562,0,t2562,795.9562500000179,72.39043313229928
t2563,0,t2563,795.9562500000179,72.39043313229928
t2564,0,t2564,795.9562500000179,72.39043313229928
t2565,0,t2565,795.9562500000179,72.39043313229928
t2566,0,t2566,795.9562500000179,72.39043313229928
t2567,0,t2567,795.9562500000179,72.39043313229928
t2568,0,t2568,795.9562500000179,72.39043313229928
t2569,0,t2569,795.9562500000179,72.39043313229928
t2570,0,t2570,795.9562500000179,72.39043313229928
t2571,0,t2571,795.9562500000179,72.39043313229928
t2572,0,t2572,795.9562500000179,72.39043313229928
t2573,0,t2573,795.9562500000179,72.39043313229928
t2574,0,t2574,795.9562500000179,72.39043313229928
t2575,0,t2575,795.9562500000179,72.39043313229928
t2576,0,t2576,795.9562500000179,72.39043313229928
t2577,0,t2577,795.9562500000179,72.39043313229928
t2578,0,t2578,795.9562500000179,72.39043313229928
t2579,0,t2579,795.9562500000179,72.39043313229928
t2580,0,t2580,795.9562500000179,72.39043313229928
t2581,0,t2581,795.9562500000179,72.39043313229928
t2582,0,t2582,795.9562500000179,72.39043313229928
t2583,0,t2583,795.9562500000179,72.39043313229928
t2584,0,t2584,795.9562500000179,72.39043313229928
t2585,0,t2585,795.9562500000179,72.39043313229928
t2586,0,t2586,795.9562500000179,72.39043313229928
t2587,0,t2587,795.9562500000179,72.39043313229928
t2588,0,t2588,795.9562500000179,72.39043313229928
t2589,0,t2589,795.9562500000179,72.39043313229928
t2590,0,t2590,795.9562500000179,72.39043313229928
t2591,0,t2591,795.9562500000179,72.39043313229928
t2592,0,t2592,795.9562500000179,72.39043313229928
t2593,0,t2593,795.9562500000179,72.39043313229928
t2594,0,t2594,795.9562500000179,72.39043313229928
t2595,0,t2595,795.9562500000179,72.39043313229928
t2596,0,t2596,795.9562500000179,72.39043313229928
t2597,0,t2597,795.9562500000179,72.39043313229928
t2598,0,t2598,795.9562500000179,72.39043313229928
t2599,0,t2599,795.9562500000179,72.39043313229928
t0,1,t0,0.0,inf
t1,1,t1,0.0,inf
t2,1,t2,0.0,inf
t3,1,t3,72.28714285714287,55.46404202961878
t4,1,t4,175.66978454398264,23.21751193972629
t5,1,t5,279.0524262308224,13.055606238066295
t6,1,t6,351.3395690879653,9.833279134892797
t7,1,t7,423.6267119451081,7.869160696998767
t8,1,t8,492.75689306202105,6.552715851976092
t9,1,t9,554.7755719096184,5.662562630098349
t10,1,t10,609.4026227243951,5.226581297229202
t11,1,t11,659.9857225481625,5.031544649743016
t12,1,t12,712.0794803651371,4.952538658539014
t13,1,t13,769.0239555109696,4.92619533648714
t14,1,t14,831.2313568227494,4.921172367354682
t15,1,t15,897.3858652414484,4.919480383786668
t16,1,t16,965.1492516252214,4.906987738506618
t17,1,t17,1031.2966205976138,4.875723246585813
t18,1,t18,1092.1786613027657,4.828570271768877
t19,1,t19,1144.6575892722847,4.775478800284612
t20,1,t20,1186.9431964931366,4.725801813003808
t21,1,t21,1218.8526652720393,4.684693316599647
t22,1,t22,1241.4932960292724,4.653514598802866
t23,1,t23,1256.6711082028273,4.6314056128206715
t24,1,t24,1266.3329863282431,4.616584815082247
t25,1,t25,1272.20154577406,4.607131080601854
t26,1,t26,1275.617703103746,4.601367749376492
t27,1,t27,1277.531119217751,4.597997962936769
t28,1,t28,1278.5659921302154,4.596102289140948
t29,1,t29,1279.1081639325773,4.595073165170263
t30,1,t30,1279.384074663685,4.5945324474118845
t31,1,t31,1247.3271931776003,4.808231789371974
t32,1,t32,1247.3479616960815,4.865462455947972
t33,1,t33,1247.357282220171,4.911945996696645
t34,1,t34,1247.3613875948563,4.950444142193577
t35,1,t35,1247.3631648590674,4.982849067564628
t36,1,t36,1247.3639220115106,5.010499943659385
t37,1,t37,1247.36423979906,5.0343708255827275
t38,1,t38,1247.3643713380402,5.069412580413598
t39,1,t39,1249.2235240916398,5.110263224141299
t40,1,t40,1254.7880244425685,5.14525728002704
t41,1,t41,1264.50712361922,5.170579585430204
t42,1,t42,1277.6774962248364,5.188216158486783
t43,1,t43,1293.2140803696113,5.201224181839476
t44,1,t44,1310.1676346748886,5.210944809782902
t45,1,t45,1327.6594806689616,5.217085560381809
